0,720.2283402399863
1,720.2283402399863
2,720.2283402399863
3,720.2283402399863
4,720.2283402399863
5,720.2283402399863
6,745.6881086975726
7,745.6881086975726
8,745.6881086975726
9,745.6881086975726
10,745.6881086975726
11,745.6881086975726
36,720.2283402399863
37,720.2283402399863
38,720.2283402399863
39,720.2283402399863
40,720.2283402399863
41,720.2283402399863
42,720.2283402399863
43,720.2283402399863
44,720.2283402399863
107,751.9437202204886
108,751.9437202204886
109,751.9437202204886
110,751.9437202204886
111,760.9956036996472
112,760.9956036996472
113,760.9956036996472
114,760.9956036996472
115,760.9956036996472
116,760.9956036996472
117,760.9956036996472
118,760.9956036996472
